name of media group,description of media group,headquarters of the media group,name of the radio station,description of the radio station,frequency of the radio station,programme,description,programme_lssl,schedule,podcast,FirstName,LastName,Birthdate,Gender,Role,Specialization,Username_lssl
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Rockin' Rhythms,Rock out to a variety of rhythmic beats and iconic tracks.,radioespaafm-rockinrhythms,13-16,0,Robert,Schneider,1948-12-15,Female,Producer,Winter Sports Analyst,gloriawallace
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Rockin' Rhythms,Rock out to a variety of rhythmic beats and iconic tracks.,radioespaafm-rockinrhythms,13-16,0,Susan,Rice,1965-09-01,Female,Journalist,Basketball Correspondent,eriningram
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Rockin' Rhythms,Rock out to a variety of rhythmic beats and iconic tracks.,radioespaafm-rockinrhythms,13-16,0,Christopher,Grant,2004-05-19,Male,Reporter,Football Reporter,howellkrystal
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Rockin' Rhythms,Rock out to a variety of rhythmic beats and iconic tracks.,radioespaafm-rockinrhythms,13-16,0,Mark,Kelly,2003-12-09,Male,Commentator,Athletics Commentator,kyle84
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Rockin' Rhythms,Rock out to a variety of rhythmic beats and iconic tracks.,radioespaafm-rockinrhythms,13-16,0,Michael,Martin,1957-07-15,Male,Host,Water Sports Reporter,marshallrachel
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Rockin' Rhythms,Rock out to a variety of rhythmic beats and iconic tracks.,radioespaafm-rockinrhythms,13-16,0,Eric,Osborne,2003-11-14,Male,Producer,Sports Business Journalist,richard26
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Rockin' Rhythms,Rock out to a variety of rhythmic beats and iconic tracks.,radioespaafm-rockinrhythms,13-16,0,Melinda,Pugh,1996-07-11,Male,Producer,Sports Science Writer,michael79
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Rockin' Rhythms,Rock out to a variety of rhythmic beats and iconic tracks.,radioespaafm-rockinrhythms,13-16,0,Theresa,Steele,1978-02-01,Female,Analyst,Rugby Correspondent,alexander27
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Rockin' Rhythms,Rock out to a variety of rhythmic beats and iconic tracks.,radioespaafm-rockinrhythms,13-16,0,Angela,Lopez,2005-11-05,Male,Reporter,Esports Commentator,nathanmills
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,radioespaafm-weekendvibes,09-14,0,Angel,Munoz,1997-06-25,Male,Commentator,Rugby Correspondent,lisamcguire
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,radioespaafm-weekendvibes,09-14,0,Lynn,Henderson,1948-07-03,Female,Journalist,Esports Commentator,yrussell
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,radioespaafm-weekendvibes,09-14,0,Angela,Graham,1963-11-26,Male,Host,High School Sports Reporter,donaldhunter
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,radioespaafm-weekendvibes,09-14,0,Sandra,Hernandez,1944-09-04,Female,Journalist,Boxing Reporter,brandirosario
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,radioespaafm-weekendvibes,09-14,0,Melissa,Mendoza,1985-01-26,Male,Host,Tennis Commentator,rsmith
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,radioespaafm-weekendvibes,09-14,0,Jessica,Berry,1947-04-30,Male,Analyst,Basketball Correspondent,barajasdennis
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,radioespaafm-weekendvibes,09-14,0,Michelle,Zhang,1938-07-30,Female,Host,Baseball Analyst,caleb30
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Weekend Vibes,Kick off the weekend with a diverse mix of musical genres.,radioespaafm-weekendvibes,09-14,0,Robert,Green,1996-03-09,Male,Host,Hockey Reporter,campbelljacob
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Sunday Soothing,Sundays are for relaxation with this soothing program.,radioespaafm-sundaysoothing,22-23,0,Jennifer,Torres,1959-02-14,Male,Reporter,Athletics Commentator,lowestephen
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Sunday Soothing,Sundays are for relaxation with this soothing program.,radioespaafm-sundaysoothing,22-23,0,Stephen,Combs,2000-07-14,Male,Reporter,Paralympics Reporter,riverapaul
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Sunday Soothing,Sundays are for relaxation with this soothing program.,radioespaafm-sundaysoothing,22-23,0,Pamela,Williams,1940-04-25,Male,Host,High School Sports Reporter,vincent24
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Sunday Soothing,Sundays are for relaxation with this soothing program.,radioespaafm-sundaysoothing,22-23,0,Stephen,Walker,1987-07-27,Female,Host,Paralympics Reporter,kfisher
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Sunday Soothing,Sundays are for relaxation with this soothing program.,radioespaafm-sundaysoothing,22-23,0,Katherine,Harris,1967-12-05,Male,Host,Soccer Journalist,amandayoung
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Sunday Soothing,Sundays are for relaxation with this soothing program.,radioespaafm-sundaysoothing,22-23,0,Brandon,Johnson,1961-09-24,Male,Reporter,Sports Medicine Correspondent,codycooper
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Sunday Soothing,Sundays are for relaxation with this soothing program.,radioespaafm-sundaysoothing,22-23,0,Mary,Santiago,1988-12-19,Female,Commentator,Mixed Martial Arts (MMA) Reporter,lori82
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Sunday Soothing,Sundays are for relaxation with this soothing program.,radioespaafm-sundaysoothing,22-23,0,Frank,Clark,1942-02-22,Male,Analyst,College Sports Analyst,salazarwendy
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Sunday Soothing,Sundays are for relaxation with this soothing program.,radioespaafm-sundaysoothing,22-23,0,Joseph,Hernandez,1992-04-14,Female,Journalist,Cycling Journalist,chelsea21
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Late Night Jazz,Unwind with a late-night journey through the world of jazz.,radioespaafm-latenightjazz,22-23,0,Michael,Monroe,1951-07-03,Male,Host,Cycling Journalist,fcox
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Late Night Jazz,Unwind with a late-night journey through the world of jazz.,radioespaafm-latenightjazz,22-23,0,Elizabeth,Adams,1972-08-18,Female,Analyst,Motorsports Journalist,julieparsons
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Late Night Jazz,Unwind with a late-night journey through the world of jazz.,radioespaafm-latenightjazz,22-23,0,Crystal,Ware,1989-11-29,Female,Host,Baseball Analyst,pjohnson
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Late Night Jazz,Unwind with a late-night journey through the world of jazz.,radioespaafm-latenightjazz,22-23,0,Rachel,White,1990-01-24,Female,Journalist,Equestrian Journalist,mparsons
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Late Night Jazz,Unwind with a late-night journey through the world of jazz.,radioespaafm-latenightjazz,22-23,0,Jennifer,Jimenez,1977-03-02,Female,Host,Paralympics Reporter,vanessa53
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,William,Jones,1943-04-21,Female,Host,Athletics Commentator,lauracochran
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Stacy,Smith,1933-07-10,Female,Commentator,College Sports Analyst,johnsonrobin
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Michael,Williams,1995-07-03,Female,Reporter,Extreme Sports Correspondent,owenmelissa
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Melanie,Harrison,2000-08-05,Female,Journalist,Mixed Martial Arts (MMA) Reporter,morrisonkathy
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,William,Jones,1943-04-21,Female,Reporter,Athletics Commentator,lauracochran
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Mary,Jacobson,1967-03-08,Female,Journalist,College Sports Analyst,lowebailey
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Juan,Torres,1933-06-01,Female,Journalist,Baseball Analyst,hilljames
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Matthew,Cole,1938-02-15,Female,Producer,Sports Science Writer,mark27
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Charles,Thomas,1948-12-19,Male,Host,Sports Science Writer,cindyvasquez
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Stacy,Holt,1986-03-01,Male,Commentator,Basketball Correspondent,william05
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Rachel,Hogan,1948-04-30,Female,Journalist,Sports Medicine Correspondent,lowerebecca
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Susan,Collins,1976-05-19,Female,Producer,Athletics Commentator,alyssalogan
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Jessica,Maxwell,1978-05-27,Male,Reporter,Cricket Analyst,amanda46
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Funky Fusion,A fusion of funky beats and eclectic tunes to lift your spirits.,radioespaafm-funkyfusion,20-23,1,Olivia,White,1996-03-07,Female,Producer,Sports Business Journalist,tle
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Latin Lounge,Transport yourself to Latin cultures with this lively show.,radioespaafm-latinlounge,14-20,1,Kayla,Rosales,1963-01-17,Female,Journalist,Baseball Analyst,rmartin
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Latin Lounge,Transport yourself to Latin cultures with this lively show.,radioespaafm-latinlounge,14-20,1,Carrie,Williamson,1954-04-02,Male,Journalist,Baseball Analyst,phamfrank
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Latin Lounge,Transport yourself to Latin cultures with this lively show.,radioespaafm-latinlounge,14-20,1,John,Livingston,2005-09-07,Male,Host,Cricket Analyst,stephanieprice
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Latin Lounge,Transport yourself to Latin cultures with this lively show.,radioespaafm-latinlounge,14-20,1,Shane,Nash,2005-11-02,Male,Host,Water Sports Reporter,michaelwilliams
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Latin Lounge,Transport yourself to Latin cultures with this lively show.,radioespaafm-latinlounge,14-20,1,Joshua,Mitchell,1967-08-01,Female,Reporter,Cycling Journalist,dlewis
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Latin Lounge,Transport yourself to Latin cultures with this lively show.,radioespaafm-latinlounge,14-20,1,Rebecca,Lopez,1988-09-17,Male,Host,Cricket Analyst,salazarcolleen
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Latin Lounge,Transport yourself to Latin cultures with this lively show.,radioespaafm-latinlounge,14-20,1,Gregory,Taylor,1981-08-23,Male,Producer,Cricket Analyst,gramirez
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Midday Mix,A midday mix of your favorite tunes to keep you energized.,radioespaafm-middaymix,07-11,1,Sandra,Howard,1967-09-29,Male,Commentator,Basketball Correspondent,williamsbenjamin
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Midday Mix,A midday mix of your favorite tunes to keep you energized.,radioespaafm-middaymix,07-11,1,Michelle,Pena,1950-05-12,Male,Host,Boxing Reporter,christopher53
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Midday Mix,A midday mix of your favorite tunes to keep you energized.,radioespaafm-middaymix,07-11,1,Taylor,Downs,2004-12-07,Male,Journalist,College Sports Analyst,samantha01
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Midday Mix,A midday mix of your favorite tunes to keep you energized.,radioespaafm-middaymix,07-11,1,Jennifer,Olson,1986-02-26,Male,Journalist,Esports Commentator,butlerchristopher
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Midday Mix,A midday mix of your favorite tunes to keep you energized.,radioespaafm-middaymix,07-11,1,Joshua,Mason,1954-03-10,Male,Host,Soccer Journalist,allendestiny
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Midday Mix,A midday mix of your favorite tunes to keep you energized.,radioespaafm-middaymix,07-11,1,Jessica,Grant,1938-11-23,Female,Reporter,High School Sports Reporter,vroberson
EspañaMedia,Premier Spanish Media Conglomerate,Madrid,RadioEspaña FM,Spanish hits and cultural programs,88.9 FM,RadioEspaña FM - Midday Mix,A midday mix of your favorite tunes to keep you energized.,radioespaafm-middaymix,07-11,1,Mary,Santiago,1988-12-19,Female,Host,Mixed Martial Arts (MMA) Reporter,lori82
